lowz,,cmass,
X,Y,X,Y
0.20148648648648645,2.5033112582781456,0.47148648648648644,2.0695364238410594
0.28500000000000003,2.372516556291391,0.5209459459459459,2.4039735099337745
0.3433783783783784,2.271523178807947,0.5700000000000001,2.6887417218543046
0.3960810810810811,2.6341059602649004,0.6482432432432433,3.6854304635761586
